time_s,x,y,kappa_1_per_m,d0_kappa,supersaturation,residual,v_n_m_per_s
6.81091e+06,0.000189649,3.87787e-05,3323.19,3.37833e-06,3.02136e-06,-3.56971e-07,-4.95547e-13
6.81091e+06,9.1608e-05,5.97913e-05,-5017.06,-5.10031e-06,-4.72983e-06,3.70483e-07,5.14304e-13
6.81091e+06,0.000189736,3.91994e-05,3323.17,3.37831e-06,3.02143e-06,-3.56886e-07,-4.95428e-13
6.81091e+06,9.16656e-05,6.00697e-05,-5015.88,-5.09911e-06,-4.72983e-06,3.69284e-07,5.12639e-13
6.81091e+06,0.000189822,3.96204e-05,3322.27,3.3774e-06,3.02147e-06,-3.55926e-07,-4.94097e-13
6.81091e+06,9.17235e-05,6.03481e-05,-5014.13,-5.09734e-06,-4.72986e-06,3.67484e-07,5.10141e-13
6.81091e+06,0.00018991,4.00414e-05,3320.58,3.37568e-06,3.02147e-06,-3.54213e-07,-4.91719e-13
6.81091e+06,9.17821e-05,6.06265e-05,-5011.86,-5.09503e-06,-4.72992e-06,3.65103e-07,5.06836e-13
6.81091e+06,0.000189999,4.04623e-05,3318.18,3.37325e-06,3.02137e-06,-3.51871e-07,-4.88467e-13
6.81091e+06,9.18182e-05,6.07957e-05,-5010.29,-5.09343e-06,-4.72999e-06,3.63442e-07,5.0453e-13
6.81091e+06,9.18415e-05,6.0905e-05,-5011.55,-5.09472e-06,-4.73003e-06,3.64683e-07,5.06252e-13
6.81091e+06,0.00019,4.04675e-05,3318.15,3.37322e-06,3.02137e-06,-3.51844e-07,-4.88429e-13
6.81091e+06,0.000190088,4.08836e-05,3321,3.37611e-06,3.02128e-06,-3.54826e-07,-4.92569e-13
6.81091e+06,9.18996e-05,6.11839e-05,-5014.41,-5.09762e-06,-4.73011e-06,3.67516e-07,5.10185e-13
6.81091e+06,0.000190173,4.13058e-05,3322.81,3.37795e-06,3.02127e-06,-3.56681e-07,-4.95144e-13
6.81091e+06,9.19563e-05,6.14633e-05,-5016.59,-5.09984e-06,-4.73014e-06,3.69703e-07,5.13221e-13
6.81091e+06,0.000190257,4.17287e-05,3323.66,3.37882e-06,3.0213e-06,-3.57511e-07,-4.96297e-13
6.81091e+06,9.20117e-05,6.17431e-05,-5018.14,-5.10142e-06,-4.73014e-06,3.71276e-07,5.15405e-13
6.81091e+06,0.00019034,4.2152e-05,3323.64,3.3788e-06,3.02135e-06,-3.57442e-07,-4.96201e-13
6.81091e+06,9.20663e-05,6.20233e-05,-5019.09,-5.10238e-06,-4.73012e-06,3.72261e-07,5.16772e-13
6.81091e+06,0.000190422,4.25756e-05,3322.83,3.37797e-06,3.02139e-06,-3.56581e-07,-4.95006e-13
6.81091e+06,9.21202e-05,6.23037e-05,-5019.48,-5.10277e-06,-4.73009e-06,3.72677e-07,5.1735e-13
6.81091e+06,0.000190505,4.29993e-05,3321.29,3.3764e-06,3.02137e-06,-3.55029e-07,-4.9285e-13
6.81091e+06,9.21738e-05,6.25843e-05,-5019.32,-5.10261e-06,-4.73007e-06,3.72542e-07,5.17163e-13
6.81091e+06,0.00019059,4.3423e-05,3319.09,3.37417e-06,3.02129e-06,-3.52885e-07,-4.89874e-13
6.81091e+06,9.22273e-05,6.28652e-05,-5018.64,-5.10192e-06,-4.73005e-06,3.71871e-07,5.16231e-13
6.81091e+06,0.000190606,4.3501e-05,3318.67,3.37374e-06,3.02126e-06,-3.52484e-07,-4.89318e-13
6.81091e+06,0.000190675,4.38468e-05,3320.91,3.37602e-06,3.02117e-06,-3.54845e-07,-4.92596e-13
6.81091e+06,9.22808e-05,6.31462e-05,-5017.46,-5.10073e-06,-4.73005e-06,3.70677e-07,5.14573e-13
6.81091e+06,0.000190758,4.42715e-05,3322.82,3.37796e-06,3.02113e-06,-3.56831e-07,-4.95352e-13
6.81091e+06,9.23347e-05,6.34273e-05,-5015.81,-5.09905e-06,-4.73008e-06,3.68973e-07,5.12207e-13
6.81091e+06,0.000190838,4.46968e-05,3323.86,3.37902e-06,3.02114e-06,-3.57876e-07,-4.96803e-13
6.81091e+06,9.23892e-05,6.37084e-05,-5013.71,-5.09691e-06,-4.73014e-06,3.66772e-07,5.09152e-13
6.81091e+06,0.000190916,4.51226e-05,3324.1,3.37926e-06,3.02117e-06,-3.58088e-07,-4.97098e-13
6.81091e+06,9.24242e-05,6.38875e-05,-5012.19,-5.09537e-06,-4.7302e-06,3.65168e-07,5.06925e-13
6.81091e+06,9.24443e-05,6.39896e-05,-5013.25,-5.09644e-06,-4.73024e-06,3.66207e-07,5.08368e-13
6.81091e+06,0.000190995,4.55487e-05,3323.61,3.37876e-06,3.0212e-06,-3.57561e-07,-4.96366e-13
6.81091e+06,9.24982e-05,6.42712e-05,-5015.89,-5.09912e-06,-4.73031e-06,3.68815e-07,5.11989e-13
6.81091e+06,0.000191073,4.5975e-05,3322.44,3.37758e-06,3.0212e-06,-3.56378e-07,-4.94724e-13
6.81091e+06,9.25508e-05,6.45531e-05,-5017.96,-5.10123e-06,-4.73034e-06,3.70886e-07,5.14864e-13
6.81091e+06,0.000191153,4.64014e-05,3320.66,3.37576e-06,3.02114e-06,-3.54621e-07,-4.92284e-13
6.81091e+06,9.26023e-05,6.48355e-05,-5019.49,-5.10279e-06,-4.73035e-06,3.72444e-07,5.17027e-13
6.81091e+06,0.000191212,4.67137e-05,3319.05,3.37413e-06,3.02105e-06,-3.53075e-07,-4.90138e-13
6.81091e+06,0.000191234,4.68277e-05,3319.76,3.37485e-06,3.02101e-06,-3.53832e-07,-4.91189e-13
6.81091e+06,9.26528e-05,6.51182e-05,-5020.53,-5.10384e-06,-4.73033e-06,3.73509e-07,5.18505e-13
6.81091e+06,0.000191313,4.72546e-05,3322.05,3.37717e-06,3.02092e-06,-3.56252e-07,-4.94548e-13
6.81091e+06,9.27027e-05,6.54011e-05,-5021.08,-5.1044e-06,-4.73031e-06,3.74097e-07,5.19321e-13
6.81091e+06,0.00019139,4.76822e-05,3323.52,3.37867e-06,3.02089e-06,-3.57781e-07,-4.96671e-13
6.81091e+06,9.27522e-05,6.56843e-05,-5021.18,-5.1045e-06,-4.73028e-06,3.74221e-07,5.19494e-13
6.81091e+06,0.000191465,4.81103e-05,3324.25,3.37942e-06,3.0209e-06,-3.58519e-07,-4.97696e-13
6.81091e+06,9.28013e-05,6.59676e-05,-5020.83,-5.10415e-06,-4.73026e-06,3.73896e-07,5.19041e-13
6.81091e+06,0.00019154,4.85389e-05,3324.3,3.37947e-06,3.02092e-06,-3.58549e-07,-4.97737e-13
6.81091e+06,9.28504e-05,6.62512e-05,-5020.07,-5.10337e-06,-4.73024e-06,3.7313e-07,5.17979e-13
6.81091e+06,0.000191613,4.89677e-05,3323.72,3.37887e-06,3.02093e-06,-3.57945e-07,-4.96898e-13
6.81091e+06,9.28995e-05,6.65349e-05,-5018.9,-5.10218e-06,-4.73025e-06,3.71936e-07,5.1632e-13
6.81091e+06,0.000191687,4.93967e-05,3322.54,3.37768e-06,3.02091e-06,-3.56773e-07,-4.95271e-13
6.81091e+06,9.29489e-05,6.68186e-05,-5017.34,-5.1006e-06,-4.73028e-06,3.70321e-07,5.14079e-13
6.81091e+06,0.000191762,4.98257e-05,3320.83,3.37593e-06,3.02084e-06,-3.55097e-07,-4.92945e-13
6.81091e+06,9.29987e-05,6.71025e-05,-5015.4,-5.09863e-06,-4.73034e-06,3.68295e-07,5.11267e-13
6.81091e+06,0.000191818,5.01406e-05,3319.29,3.37438e-06,3.02074e-06,-3.53635e-07,-4.90916e-13
6.81091e+06,0.000191839,5.02548e-05,3319.94,3.37504e-06,3.0207e-06,-3.54334e-07,-4.91886e-13
6.81091e+06,9.30303e-05,6.72813e-05,-5014.04,-5.09725e-06,-4.73039e-06,3.66856e-07,5.09268e-13
6.81091e+06,9.30489e-05,6.73864e-05,-5015,-5.09822e-06,-4.73042e-06,3.67799e-07,5.10579e-13
6.81091e+06,0.000191913,5.06844e-05,3322.08,3.37721e-06,3.0206e-06,-3.56608e-07,-4.95043e-13
6.81091e+06,9.30981e-05,6.76707e-05,-5017.37,-5.10063e-06,-4.73049e-06,3.70142e-07,5.13831e-13
6.81091e+06,0.000191986,5.11145e-05,3323.52,3.37867e-06,3.02056e-06,-3.58111e-07,-4.97129e-13
6.81091e+06,9.31461e-05,6.79553e-05,-5019.28,-5.10258e-06,-4.73052e-06,3.72054e-07,5.16485e-13
6.81091e+06,0.000192056,5.15452e-05,3324.3,3.37947e-06,3.02055e-06,-3.58921e-07,-4.98253e-13
6.81091e+06,9.3193e-05,6.82402e-05,-5020.76,-5.10408e-06,-4.73053e-06,3.73553e-07,5.18565e-13
6.81091e+06,0.000192126,5.19763e-05,3324.49,3.37966e-06,3.02055e-06,-3.59106e-07,-4.9851e-13
6.81091e+06,9.32391e-05,6.85254e-05,-5021.84,-5.10517e-06,-4.73052e-06,3.74652e-07,5.20092e-13
6.81091e+06,0.000192195,5.24077e-05,3324.12,3.37928e-06,3.02055e-06,-3.58726e-07,-4.97983e-13
6.81091e+06,9.32845e-05,6.88109e-05,-5022.52,-5.10587e-06,-4.7305e-06,3.75366e-07,5.21082e-13
6.81091e+06,0.000192264,5.28393e-05,3323.22,3.37837e-06,3.02053e-06,-3.57836e-07,-4.96748e-13
6.81091e+06,9.33293e-05,6.90966e-05,-5022.83,-5.10618e-06,-4.73048e-06,3.75705e-07,5.21553e-13
6.81091e+06,0.000192333,5.3271e-05,3321.84,3.37696e-06,3.02048e-06,-3.56486e-07,-4.94874e-13
6.81091e+06,9.33738e-05,6.93825e-05,-5022.78,-5.10613e-06,-4.73045e-06,3.75679e-07,5.21517e-13
6.81091e+06,0.000192403,5.37028e-05,3320,3.37509e-06,3.02037e-06,-3.54723e-07,-4.92427e-13
6.81091e+06,9.34179e-05,6.96686e-05,-5022.38,-5.10573e-06,-4.73043e-06,3.75298e-07,5.20988e-13
6.81091e+06,0.000192424,5.38293e-05,3319.43,3.37451e-06,3.02033e-06,-3.54183e-07,-4.91676e-13
6.81091e+06,0.000192474,5.41347e-05,3320.96,3.37607e-06,3.02023e-06,-3.55841e-07,-4.93978e-13
6.81091e+06,9.3462e-05,6.99548e-05,-5021.66,-5.10499e-06,-4.73042e-06,3.7457e-07,5.19978e-13
6.81091e+06,0.000192543,5.45673e-05,3322.67,3.37781e-06,3.02015e-06,-3.57659e-07,-4.96502e-13
6.81091e+06,9.3506e-05,7.02411e-05,-5020.61,-5.10393e-06,-4.73042e-06,3.73503e-07,5.18496e-13
6.81091e+06,0.000192609,5.50003e-05,3323.8,3.37896e-06,3.02011e-06,-3.58851e-07,-4.98157e-13
6.81091e+06,9.35501e-05,7.05276e-05,-5019.26,-5.10255e-06,-4.73045e-06,3.72104e-07,5.16554e-13
6.81091e+06,0.000192674,5.54337e-05,3324.4,3.37956e-06,3.02009e-06,-3.59475e-07,-4.99023e-13
6.81091e+06,9.35945e-05,7.08142e-05,-5017.61,-5.10087e-06,-4.7305e-06,3.70379e-07,5.14159e-13
6.81091e+06,0.000192738,5.58675e-05,3324.49,3.37966e-06,3.02008e-06,-3.59581e-07,-4.9917e-13
6.81091e+06,9.36364e-05,7.10829e-05,-5015.81,-5.09904e-06,-4.73056e-06,3.68481e-07,5.11525e-13
6.81091e+06,9.36392e-05,7.11008e-05,-5015.95,-5.09919e-06,-4.73057e-06,3.68621e-07,5.11719e-13
6.81091e+06,0.000192802,5.63015e-05,3324.12,3.37928e-06,3.02007e-06,-3.59215e-07,-4.98662e-13
6.81091e+06,9.36833e-05,7.13877e-05,-5018.14,-5.10142e-06,-4.73064e-06,3.70782e-07,5.14719e-13
6.81091e+06,0.000192866,5.67358e-05,3323.31,3.37846e-06,3.02004e-06,-3.58419e-07,-4.97557e-13
6.81091e+06,9.37263e-05,7.16749e-05,-5019.98,-5.10329e-06,-4.73068e-06,3.7261e-07,5.17256e-13
6.81091e+06,0.000192929,5.71702e-05,3322.08,3.37721e-06,3.01998e-06,-3.5723e-07,-4.95907e-13
6.81091e+06,9.37684e-05,7.19623e-05,-5021.48,-5.10481e-06,-4.73069e-06,3.74117e-07,5.19349e-13
6.81091e+06,0.000192994,5.76047e-05,3320.46,3.37557e-06,3.01988e-06,-3.55685e-07,-4.93762e-13
6.81091e+06,9.38095e-05,7.225e-05,-5022.66,-5.10601e-06,-4.7307e-06,3.75314e-07,5.21011e-13
6.81091e+06,0.00019303,5.78485e-05,3319.44,3.37452e-06,3.0198e-06,-3.54722e-07,-4.92424e-13
6.81091e+06,0.000193059,5.80393e-05,3320.31,3.37541e-06,3.01974e-06,-3.55671e-07,-4.93742e-13
6.81091e+06,9.385e-05,7.25379e-05,-5023.54,-5.1069e-06,-4.73069e-06,3.76212e-07,5.22257e-13
6.81091e+06,0.000193122,5.84744e-05,3322.02,3.37715e-06,3.01963e-06,-3.57515e-07,-4.96302e-13
6.81091e+06,9.38898e-05,7.28261e-05,-5024.11,-5.10749e-06,-4.73067e-06,3.76819e-07,5.231e-13
6.81091e+06,0.000193184,5.89099e-05,3323.25,3.3784e-06,3.01957e-06,-3.58828e-07,-4.98125e-13
6.81091e+06,9.39291e-05,7.31144e-05,-5024.41,-5.10779e-06,-4.73065e-06,3.77145e-07,5.23552e-13
6.81091e+06,0.000193244,5.93458e-05,3324.03,3.37919e-06,3.01953e-06,-3.59655e-07,-4.99273e-13
6.81091e+06,9.39679e-05,7.34029e-05,-5024.44,-5.10782e-06,-4.73062e-06,3.77196e-07,5.23623e-13
6.81091e+06,0.000193303,5.9782e-05,3324.38,3.37955e-06,3.01951e-06,-3.60037e-07,-4.99802e-13
6.81091e+06,9.40065e-05,7.36915e-05,-5024.21,-5.10758e-06,-4.7306e-06,3.7698e-07,5.23324e-13
6.81091e+06,0.000193361,6.02185e-05,3324.33,3.3795e-06,3.01949e-06,-3.60009e-07,-4.99764e-13
6.81091e+06,9.40447e-05,7.39804e-05,-5023.73,-5.10709e-06,-4.73059e-06,3.76505e-07,5.22664e-13
6.81091e+06,0.000193418,6.06553e-05,3323.91,3.37907e-06,3.01947e-06,-3.59606e-07,-4.99205e-13
6.81091e+06,9.40829e-05,7.42693e-05,-5023,-5.10636e-06,-4.73058e-06,3.75776e-07,5.21652e-13
6.81091e+06,0.000193476,6.10922e-05,3323.14,3.37828e-06,3.01943e-06,-3.58858e-07,-4.98166e-13
6.81091e+06,9.41209e-05,7.45584e-05,-5022.05,-5.10539e-06,-4.73059e-06,3.748e-07,5.20296e-13
6.81091e+06,0.000193533,6.15293e-05,3322.02,3.37715e-06,3.01936e-06,-3.57791e-07,-4.96686e-13
6.81091e+06,9.41589e-05,7.48476e-05,-5020.87,-5.10419e-06,-4.73061e-06,3.73581e-07,5.18605e-13
6.81091e+06,0.000193591,6.19666e-05,3320.59,3.3757e-06,3.01926e-06,-3.56433e-07,-4.94799e-13
6.81091e+06,9.41969e-05,7.51369e-05,-5019.48,-5.10278e-06,-4.73065e-06,3.72126e-07,5.16585e-13
6.81091e+06,0.000193636,6.23036e-05,3319.31,3.37439e-06,3.01916e-06,-3.55228e-07,-4.93127e-13
6.81091e+06,0.00019365,6.24039e-05,3319.71,3.3748e-06,3.01913e-06,-3.55673e-07,-4.93745e-13
6.81091e+06,9.42351e-05,7.54263e-05,-5017.88,-5.10115e-06,-4.73071e-06,3.70441e-07,5.14245e-13
6.81091e+06,0.000193707,6.28416e-05,3321.33,3.37645e-06,3.01901e-06,-3.57436e-07,-4.96193e-13
6.81091e+06,9.42424e-05,7.54821e-05,-5017.56,-5.10083e-06,-4.73072e-06,3.70106e-07,5.13781e-13
6.81091e+06,9.4273e-05,7.57159e-05,-5019.07,-5.10236e-06,-4.73077e-06,3.71584e-07,5.15832e-13
6.81091e+06,0.000193763,6.32797e-05,3322.56,3.3777e-06,3.01893e-06,-3.58771e-07,-4.98045e-13
6.81091e+06,9.43099e-05,7.60057e-05,-5020.71,-5.10403e-06,-4.73082e-06,3.73215e-07,5.18096e-13
6.81091e+06,0.000193817,6.37181e-05,3323.43,3.37858e-06,3.01887e-06,-3.5971e-07,-4.99349e-13
6.81091e+06,9.4346e-05,7.62957e-05,-5022.12,-5.10546e-06,-4.73084e-06,3.74616e-07,5.20042e-13
6.81091e+06,0.00019387,6.41568e-05,3323.96,3.37912e-06,3.01883e-06,-3.60285e-07,-5.00147e-13
6.81091e+06,9.43813e-05,7.65859e-05,-5023.29,-5.10665e-06,-4.73085e-06,3.75796e-07,5.2168e-13
6.81091e+06,0.000193922,6.45958e-05,3324.16,3.37933e-06,3.0188e-06,-3.60523e-07,-5.00478e-13
6.81091e+06,9.44158e-05,7.68763e-05,-5024.24,-5.10761e-06,-4.73085e-06,3.76762e-07,5.23021e-13
6.81091e+06,0.000193973,6.5035e-05,3324.07,3.37923e-06,3.01878e-06,-3.6045e-07,-5.00376e-13
6.81091e+06,9.44497e-05,7.71669e-05,-5024.98,-5.10837e-06,-4.73084e-06,3.77522e-07,5.24075e-13
6.81091e+06,0.000194024,6.54745e-05,3323.68,3.37883e-06,3.01874e-06,-3.60089e-07,-4.99875e-13
6.81091e+06,9.4483e-05,7.74577e-05,-5025.51,-5.10891e-06,-4.73083e-06,3.78081e-07,5.24852e-13
6.81091e+06,0.000194075,6.59141e-05,3323.02,3.37816e-06,3.0187e-06,-3.59462e-07,-4.99005e-13
6.81091e+06,9.45158e-05,7.77486e-05,-5025.86,-5.10926e-06,-4.73081e-06,3.78447e-07,5.2536e-13
6.81091e+06,0.000194125,6.63539e-05,3322.1,3.37722e-06,3.01864e-06,-3.58588e-07,-4.97792e-13
6.81091e+06,9.45481e-05,7.80396e-05,-5026.01,-5.10942e-06,-4.73079e-06,3.78626e-07,5.25608e-13
6.81091e+06,0.000194176,6.67938e-05,3320.93,3.37604e-06,3.01855e-06,-3.57485e-07,-4.96261e-13
6.81091e+06,9.458e-05,7.83309e-05,-5025.99,-5.1094e-06,-4.73077e-06,3.78623e-07,5.25604e-13
6.81091e+06,0.000194226,6.72339e-05,3319.52,3.37461e-06,3.01844e-06,-3.5617e-07,-4.94435e-13
6.81091e+06,9.46116e-05,7.86222e-05,-5025.8,-5.1092e-06,-4.73076e-06,3.78444e-07,5.25356e-13
6.81091e+06,0.000194242,6.73735e-05,3319.05,3.37413e-06,3.01839e-06,-3.55737e-07,-4.93833e-13
6.81091e+06,0.000194277,6.76741e-05,3320.06,3.37516e-06,3.01831e-06,-3.56853e-07,-4.95384e-13
6.81091e+06,9.46428e-05,7.89137e-05,-5025.44,-5.10884e-06,-4.73074e-06,3.78095e-07,5.24872e-13
6.81091e+06,0.000194326,6.81147e-05,3321.33,3.37645e-06,3.0182e-06,-3.58241e-07,-4.9731e-13
6.81091e+06,9.46738e-05,7.92053e-05,-5024.93,-5.10832e-06,-4.73074e-06,3.77582e-07,5.24159e-13
6.81091e+06,0.000194374,6.85555e-05,3322.32,3.37745e-06,3.01813e-06,-3.5932e-07,-4.98807e-13
6.81091e+06,9.47045e-05,7.9497e-05,-5024.27,-5.10765e-06,-4.73074e-06,3.76909e-07,5.23224e-13
6.81091e+06,0.00019442,6.89967e-05,3323.04,3.37818e-06,3.01807e-06,-3.60113e-07,-4.99908e-13
6.81091e+06,9.47351e-05,7.97889e-05,-5023.46,-5.10683e-06,-4.73075e-06,3.76081e-07,5.22075e-13
6.81091e+06,0.000194466,6.9438e-05,3323.51,3.37867e-06,3.01803e-06,-3.6064e-07,-5.0064e-13
6.81091e+06,9.47654e-05,8.00808e-05,-5022.52,-5.10587e-06,-4.73076e-06,3.75103e-07,5.20717e-13
6.81091e+06,0.00019451,6.98796e-05,3323.75,3.37891e-06,3.01799e-06,-3.60921e-07,-5.0103e-13
6.81091e+06,9.47957e-05,8.03729e-05,-5021.44,-5.10477e-06,-4.73079e-06,3.7398e-07,5.19158e-13
6.81091e+06,0.000194554,7.03215e-05,3323.77,3.37893e-06,3.01796e-06,-3.60973e-07,-5.01102e-13
6.81091e+06,9.48258e-05,8.0665e-05,-5020.24,-5.10355e-06,-4.73083e-06,3.72716e-07,5.17404e-13
6.81091e+06,0.000194597,7.07635e-05,3323.58,3.37874e-06,3.01792e-06,-3.60813e-07,-5.00881e-13
6.81091e+06,9.48485e-05,8.08863e-05,-5019.26,-5.10255e-06,-4.73087e-06,3.71682e-07,5.15968e-13
6.81091e+06,9.48558e-05,8.09573e-05,-5019.61,-5.10291e-06,-4.73088e-06,3.72027e-07,5.16448e-13
6.81091e+06,0.00019464,7.12056e-05,3323.19,3.37834e-06,3.01788e-06,-3.60457e-07,-5.00386e-13
6.81091e+06,9.48852e-05,8.12497e-05,-5021,-5.10432e-06,-4.73093e-06,3.73391e-07,5.18341e-13
6.81091e+06,0.000194682,7.1648e-05,3322.62,3.37775e-06,3.01784e-06,-3.59917e-07,-4.99637e-13
6.81091e+06,9.49138e-05,8.15423e-05,-5022.23,-5.10557e-06,-4.73096e-06,3.74611e-07,5.20034e-13
6.81091e+06,0.000194724,7.20905e-05,3321.86,3.37698e-06,3.01777e-06,-3.59208e-07,-4.98652e-13
6.81091e+06,9.49417e-05,8.1835e-05,-5023.31,-5.10667e-06,-4.73098e-06,3.75693e-07,5.21536e-13
6.81091e+06,0.000194766,7.25332e-05,3320.93,3.37604e-06,3.0177e-06,-3.5834e-07,-4.97448e-13
6.81091e+06,9.4969e-05,8.21278e-05,-5024.26,-5.10764e-06,-4.73099e-06,3.76642e-07,5.22854e-13
6.81091e+06,0.000194808,7.29759e-05,3319.84,3.37493e-06,3.01761e-06,-3.57326e-07,-4.9604e-13
6.81091e+06,9.49956e-05,8.24209e-05,-5025.07,-5.10846e-06,-4.731e-06,3.77463e-07,5.23994e-13
6.81091e+06,0.000194848,7.34059e-05,3318.64,3.37371e-06,3.0175e-06,-3.56213e-07,-4.94494e-13
6.81091e+06,0.00019485,7.34189e-05,3318.67,3.37375e-06,3.01749e-06,-3.56253e-07,-4.9455e-13
6.81091e+06,9.50216e-05,8.2714e-05,-5025.76,-5.10916e-06,-4.731e-06,3.78162e-07,5.24964e-13
6.81091e+06,0.000194891,7.3862e-05,3319.85,3.37494e-06,3.01738e-06,-3.57559e-07,-4.96363e-13
6.81091e+06,9.5047e-05,8.30073e-05,-5026.32,-5.10973e-06,-4.73099e-06,3.78743e-07,5.25771e-13
6.81091e+06,0.00019493,7.43053e-05,3320.83,3.37594e-06,3.01729e-06,-3.58649e-07,-4.97876e-13
6.81091e+06,9.5072e-05,8.33007e-05,-5026.78,-5.11019e-06,-4.73098e-06,3.79212e-07,5.26421e-13
6.81091e+06,0.000194969,7.47489e-05,3321.64,3.37676e-06,3.01722e-06,-3.59537e-07,-4.99109e-13
6.81091e+06,9.50964e-05,8.35942e-05,-5027.12,-5.11054e-06,-4.73097e-06,3.79572e-07,5.26921e-13
6.81091e+06,0.000195007,7.51926e-05,3322.27,3.3774e-06,3.01716e-06,-3.60237e-07,-5.00081e-13
6.81091e+06,9.51203e-05,8.38878e-05,-5027.36,-5.11078e-06,-4.73096e-06,3.79828e-07,5.27277e-13
6.81091e+06,0.000195043,7.56366e-05,3322.74,3.37788e-06,3.01711e-06,-3.60764e-07,-5.00811e-13
6.81091e+06,9.51438e-05,8.41815e-05,-5027.5,-5.11093e-06,-4.73094e-06,3.79986e-07,5.27496e-13
6.81091e+06,0.000195079,7.60807e-05,3323.05,3.3782e-06,3.01707e-06,-3.61128e-07,-5.01317e-13
6.81091e+06,9.51669e-05,8.44754e-05,-5027.55,-5.11098e-06,-4.73093e-06,3.80049e-07,5.27584e-13
6.81091e+06,0.000195114,7.6525e-05,3323.23,3.37838e-06,3.01704e-06,-3.61341e-07,-5.01614e-13
6.81091e+06,9.51895e-05,8.47693e-05,-5027.51,-5.11094e-06,-4.73091e-06,3.80023e-07,5.27547e-13
6.81091e+06,0.000195148,7.69695e-05,3323.27,3.37842e-06,3.017e-06,-3.61416e-07,-5.01717e-13
6.81091e+06,9.52118e-05,8.50633e-05,-5027.38,-5.11081e-06,-4.7309e-06,3.7991e-07,5.27391e-13
6.81091e+06,0.000195182,7.74141e-05,3323.18,3.37833e-06,3.01697e-06,-3.61361e-07,-5.01641e-13
6.81091e+06,9.52337e-05,8.53575e-05,-5027.18,-5.11061e-06,-4.73089e-06,3.79716e-07,5.27121e-13
6.81091e+06,0.000195215,7.78589e-05,3322.98,3.37812e-06,3.01693e-06,-3.61188e-07,-5.014e-13
6.81091e+06,9.52552e-05,8.56517e-05,-5026.91,-5.11033e-06,-4.73088e-06,3.79445e-07,5.26745e-13
6.81091e+06,0.000195247,7.83038e-05,3322.66,3.3778e-06,3.01689e-06,-3.60904e-07,-5.01006e-13
6.81091e+06,9.52763e-05,8.5946e-05,-5026.57,-5.10998e-06,-4.73088e-06,3.791e-07,5.26267e-13
6.81091e+06,0.000195279,7.87489e-05,3322.24,3.37737e-06,3.01685e-06,-3.60518e-07,-5.0047e-13
6.81091e+06,9.52971e-05,8.62404e-05,-5026.16,-5.10956e-06,-4.73088e-06,3.78687e-07,5.25692e-13
6.81091e+06,0.00019531,7.9194e-05,3321.72,3.37684e-06,3.0168e-06,-3.60038e-07,-4.99805e-13
6.81091e+06,9.53175e-05,8.65349e-05,-5025.69,-5.10909e-06,-4.73088e-06,3.78208e-07,5.25028e-13
6.81091e+06,0.000195341,7.96393e-05,3321.11,3.37622e-06,3.01675e-06,-3.59473e-07,-4.9902e-13
6.81091e+06,9.53377e-05,8.68295e-05,-5025.16,-5.10855e-06,-4.73089e-06,3.77668e-07,5.24278e-13
6.81091e+06,0.000195372,8.00848e-05,3320.41,3.37551e-06,3.01668e-06,-3.58828e-07,-4.98125e-13
6.81091e+06,9.53574e-05,8.71242e-05,-5024.59,-5.10797e-06,-4.7309e-06,3.7707e-07,5.23449e-13
6.81091e+06,0.000195402,8.05303e-05,3319.63,3.37472e-06,3.01661e-06,-3.58111e-07,-4.97129e-13
6.81091e+06,9.53769e-05,8.74189e-05,-5023.96,-5.10733e-06,-4.73091e-06,3.7642e-07,5.22545e-13
6.81091e+06,0.000195432,8.0976e-05,3318.78,3.37386e-06,3.01653e-06,-3.57328e-07,-4.96042e-13
6.81091e+06,9.5396e-05,8.77137e-05,-5023.29,-5.10665e-06,-4.73093e-06,3.7572e-07,5.21573e-13
6.81091e+06,0.000195455,8.13142e-05,3318.1,3.37316e-06,3.01646e-06,-3.56701e-07,-4.95172e-13
6.81091e+06,0.000195462,8.14217e-05,3318.3,3.37337e-06,3.01644e-06,-3.56931e-07,-4.95491e-13
6.81091e+06,9.54148e-05,8.80086e-05,-5022.57,-5.10592e-06,-4.73095e-06,3.74974e-07,5.20538e-13
6.81091e+06,0.00019549,8.18676e-05,3319.1,3.37418e-06,3.01635e-06,-3.57825e-07,-4.96732e-13
6.81091e+06,9.54333e-05,8.83036e-05,-5021.83,-5.10516e-06,-4.73098e-06,3.74186e-07,5.19444e-13
6.81091e+06,0.000195518,8.23137e-05,3319.8,3.37489e-06,3.01628e-06,-3.58607e-07,-4.97818e-13
6.81091e+06,9.54514e-05,8.85987e-05,-5021.04,-5.10437e-06,-4.73101e-06,3.7336e-07,5.18298e-13
6.81091e+06,0.000195545,8.27599e-05,3320.4,3.37551e-06,3.01622e-06,-3.59285e-07,-4.9876e-13
6.81091e+06,9.54545e-05,8.86505e-05,-5020.91,-5.10423e-06,-4.73101e-06,3.73215e-07,5.18097e-13
6.81091e+06,9.54691e-05,8.88938e-05,-5021.6,-5.10493e-06,-4.73104e-06,3.73894e-07,5.19039e-13
6.81091e+06,0.000195571,8.32062e-05,3320.92,3.37603e-06,3.01617e-06,-3.59867e-07,-4.99567e-13
6.81091e+06,9.54863e-05,8.9189e-05,-5022.38,-5.10572e-06,-4.73106e-06,3.74661e-07,5.20104e-13
